Item_ID,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Yrs_since_inception,Outlet_Size,Outlet_Location_Type,Outlet_Type,Sales
10291,15,Low Fat,Snack Foods,229.3694,OUT018,7,Medium,Tier 3,Supermarket Type2,5024.1268
10292,13.35,Low Fat,Baking Goods,93.4804,OUT018,7,Medium,Tier 3,Supermarket Type2,1102.5648
10293,10.5,Low Fat,Hard Drinks,157.0946,OUT035,12,Small,Tier 2,Supermarket Type1,2209.1244
10294,21.25,Low Fat,Snack Foods,120.4756,OUT017,9,Medium,Tier 2,Supermarket Type1,1938.8096
10295,17,Regular,Canned,142.047,OUT046,19,Small,Tier 1,Supermarket Type1,3149.234
10296,9.3,Low Fat,Breads,63.1826,OUT013,29,High,Tier 3,Supermarket Type1,2002.0606
10297,15.7,Low Fat,Soft Drinks,183.1634,OUT046,19,Small,Tier 1,Supermarket Type1,5634.6654
10298,15.75,Low Fat,Hard Drinks,252.8382,OUT046,19,Small,Tier 1,Supermarket Type1,6308.455
10299,14.5,Regular,Breads,263.1594,OUT049,17,Medium,Tier 1,Supermarket Type1,2616.594
10300,7.1,Low Fat,Fruits and Vegetables,173.808,OUT017,9,Medium,Tier 2,Supermarket Type1,1211.756
10301,14.5,Regular,Snack Foods,159.3262,OUT035,12,Small,Tier 2,Supermarket Type1,2864.2716
10302,17.35,Low Fat,Frozen Foods,73.1038,OUT045,14,Medium,Tier 2,Supermarket Type1,886.8456
10303,18,Low Fat,Health and Hygiene,128.6994,OUT018,7,Medium,Tier 3,Supermarket Type2,2441.4886
10304,6.615,Regular,Canned,248.6408,OUT013,29,High,Tier 3,Supermarket Type1,3504.7712
10305,11.5,Regular,Snack Foods,107.5254,OUT045,14,Medium,Tier 2,Supermarket Type1,325.5762
10306,19.1,Low Fat,Others,183.7608,OUT049,17,Medium,Tier 1,Supermarket Type1,4777.7808
10307,7.05,Regular,Breads,222.1088,OUT017,9,Medium,Tier 2,Supermarket Type1,4026.7584
10308,16.35,Low Fat,Household,98.141,OUT010,18,Medium,Tier 3,Grocery Store,386.164
10309,18.35,Regular,Fruits and Vegetables,84.3882,OUT046,19,Small,Tier 1,Supermarket Type1,1116.5466
10310,9.105,Low Fat,Household,33.39,OUT010,18,Medium,Tier 3,Grocery Store,33.29
10311,7.63,Regular,Snack Foods,47.0402,OUT035,12,Small,Tier 2,Supermarket Type1,1470.0864
10312,7.55,Low Fat,Canned,152.934,OUT045,14,Medium,Tier 2,Supermarket Type1,2450.144
10313,5.5,Low Fat,Others,100.1016,OUT013,29,High,Tier 3,Supermarket Type1,2125.2336
10314,7.59,Regular,Fruits and Vegetables,172.908,OUT049,17,Medium,Tier 1,Supermarket Type1,6231.888
10315,9.5,Low Fat,Soft Drinks,31.49,OUT013,29,High,Tier 3,Supermarket Type1,466.06
10316,6.11,Regular,Soft Drinks,44.4086,OUT045,14,Medium,Tier 2,Supermarket Type1,1159.8236
10317,5.655,Low Fat,Fruits and Vegetables,164.75,OUT017,9,Medium,Tier 2,Supermarket Type1,1498.05
10318,7.285,Low Fat,Dairy,156.5288,OUT035,12,Small,Tier 2,Supermarket Type1,2356.932
10319,10.65,Low Fat,Others,165.2526,OUT049,17,Medium,Tier 1,Supermarket Type1,3946.8624
10320,17.7,Regular,Fruits and Vegetables,46.8034,OUT017,9,Medium,Tier 2,Supermarket Type1,923.4646
10321,12.8,Low Fat,Fruits and Vegetables,97.141,OUT013,29,High,Tier 3,Supermarket Type1,2799.689
10322,19.85,Low Fat,Health and Hygiene,126.1704,OUT018,7,Medium,Tier 3,Supermarket Type2,1877.556
10323,15.7,Regular,Fruits and Vegetables,111.0544,OUT010,18,Medium,Tier 3,Grocery Store,223.7088
10324,15.6,Low Fat,Fruits and Vegetables,114.4518,OUT017,9,Medium,Tier 2,Supermarket Type1,2390.8878
10325,9.8,Regular,Breads,84.2908,OUT013,29,High,Tier 3,Supermarket Type1,755.0172
10326,19.5,Low Fat,Household,57.1614,OUT013,29,High,Tier 3,Supermarket Type1,331.5684
10327,16.2,Low Fat,Soft Drinks,74.0696,OUT046,19,Small,Tier 1,Supermarket Type1,1416.8224
10328,17.6,Regular,Breads,44.0402,OUT035,12,Small,Tier 2,Supermarket Type1,597.2226
10329,13.6,Low Fat,Snack Foods,196.2136,OUT017,9,Medium,Tier 2,Supermarket Type1,1944.136
10330,18.85,Low Fat,Household,193.1136,OUT035,12,Small,Tier 2,Supermarket Type1,2332.9632
10331,15.1,Regular,Snack Foods,258.8304,OUT049,17,Medium,Tier 1,Supermarket Type1,5424.9384
10332,17.35,Low Fat,Others,79.2618,OUT018,7,Medium,Tier 3,Supermarket Type2,966.7416
10333,20.7,Low Fat,Baking Goods,157.0288,OUT046,19,Small,Tier 1,Supermarket Type1,2199.8032
10334,13.5,Regular,Dairy,60.9562,OUT017,9,Medium,Tier 2,Supermarket Type1,533.3058
10335,13.1,Low Fat,Dairy,168.1158,OUT035,12,Small,Tier 2,Supermarket Type1,2005.3896
10336,12.15,Low Fat,Frozen Foods,254.7698,OUT049,17,Medium,Tier 1,Supermarket Type1,5073.396
10337,15.1,Low Fat,Fruits and Vegetables,216.1166,OUT035,12,Small,Tier 2,Supermarket Type1,5007.4818
10338,16.7,Low Fat,Dairy,110.5886,OUT046,19,Small,Tier 1,Supermarket Type1,1556.6404
10339,14.65,Low Fat,Others,55.6614,OUT045,14,Medium,Tier 2,Supermarket Type1,1049.9666
10340,13.3,Low Fat,Frozen Foods,151.8708,OUT017,9,Medium,Tier 2,Supermarket Type1,1655.1788
10341,20.1,Low Fat,Household,118.6782,OUT017,9,Medium,Tier 2,Supermarket Type1,2502.7422
10342,14.3,Regular,Fruits and Vegetables,89.8856,OUT018,7,Medium,Tier 3,Supermarket Type2,1406.1696
10343,7.42,Low Fat,Snack Foods,249.7092,OUT017,9,Medium,Tier 2,Supermarket Type1,7719.2852
10344,9.5,Low Fat,Hard Drinks,188.7872,OUT013,29,High,Tier 3,Supermarket Type1,1701.7848
10345,7.075,Low Fat,Dairy,141.8128,OUT010,18,Medium,Tier 3,Grocery Store,143.8128
10346,7.96,Low Fat,Canned,160.7894,OUT017,9,Medium,Tier 2,Supermarket Type1,3235.788
10347,6.135,Low Fat,Soft Drinks,160.5236,OUT045,14,Medium,Tier 2,Supermarket Type1,2094.6068
10348,14.6,Regular,Fruits and Vegetables,109.7254,OUT018,7,Medium,Tier 3,Supermarket Type2,651.1524
10349,14.3,Regular,Meat,212.4586,OUT046,19,Small,Tier 1,Supermarket Type1,3799.0548
10350,8.315,Regular,Baking Goods,147.1444,OUT045,14,Medium,Tier 2,Supermarket Type1,870.8664
10351,10.1,Low Fat,Soft Drinks,241.8512,OUT010,18,Medium,Tier 3,Grocery Store,484.7024
10352,9.895,Regular,Frozen Foods,262.1278,OUT049,17,Medium,Tier 1,Supermarket Type1,3904.917
10353,11.5,Regular,Dairy,85.054,OUT017,9,Medium,Tier 2,Supermarket Type1,1731.08
10354,18.25,Low Fat,Frozen Foods,226.0062,OUT049,17,Medium,Tier 1,Supermarket Type1,1805.6496
10355,4.635,Low Fat,Breads,127.0994,OUT046,19,Small,Tier 1,Supermarket Type1,1927.491
10356,18.5,Regular,Frozen Foods,145.8418,OUT035,12,Small,Tier 2,Supermarket Type1,5591.3884
10357,5.365,Regular,Seafood,173.5764,OUT018,7,Medium,Tier 3,Supermarket Type2,2061.3168
10358,6.095,Low Fat,Others,140.3154,OUT018,7,Medium,Tier 3,Supermarket Type2,1843.6002
10359,16.75,Low Fat,Fruits and Vegetables,257.0988,OUT049,17,Medium,Tier 1,Supermarket Type1,6424.97
10360,21.25,Low Fat,Snack Foods,120.8756,OUT045,14,Medium,Tier 2,Supermarket Type1,1575.2828
10361,12.1,Low Fat,Snack Foods,148.5734,OUT017,9,Medium,Tier 2,Supermarket Type1,1336.2606
10362,15.1,Low Fat,Meat,242.2512,OUT010,18,Medium,Tier 3,Grocery Store,484.7024
10363,8.6,Regular,Breads,131.531,OUT049,17,Medium,Tier 1,Supermarket Type1,2466.789
10364,17.6,Low Fat,Soft Drinks,164.2526,OUT049,17,Medium,Tier 1,Supermarket Type1,1315.6208
10365,15.35,Low Fat,Others,144.047,OUT046,19,Small,Tier 1,Supermarket Type1,286.294
10366,8.26,Low Fat,Hard Drinks,115.7834,OUT035,12,Small,Tier 2,Supermarket Type1,2073.3012
10367,6.57,Low Fat,Household,191.482,OUT046,19,Small,Tier 1,Supermarket Type1,5020.132
10368,11.6,Low Fat,Canned,177.0686,OUT018,7,Medium,Tier 3,Supermarket Type2,1422.1488
10369,20.35,Regular,Fruits and Vegetables,232.3958,OUT017,9,Medium,Tier 2,Supermarket Type1,6076.0908
10370,12.15,Low Fat,Others,254.904,OUT046,19,Small,Tier 1,Supermarket Type1,4048.064
10371,17.35,Regular,Frozen Foods,93.7804,OUT013,29,High,Tier 3,Supermarket Type1,2848.2924
10372,7,Low Fat,Canned,107.728,OUT046,19,Small,Tier 1,Supermarket Type1,2024.032
10373,8.5,Low Fat,Canned,50.5324,OUT013,29,High,Tier 3,Supermarket Type1,882.8508
10374,14.5,Regular,Canned,42.0454,OUT049,17,Medium,Tier 1,Supermarket Type1,377.5086
10375,9.195,Regular,Meat,106.4596,OUT010,18,Medium,Tier 3,Grocery Store,215.7192
10376,17.75,Regular,Fruits and Vegetables,140.3838,OUT049,17,Medium,Tier 1,Supermarket Type1,1404.838
10377,8.775,Low Fat,Fruits and Vegetables,111.3228,OUT049,17,Medium,Tier 1,Supermarket Type1,1436.7964
10378,16.7,Regular,Baking Goods,189.6214,OUT017,9,Medium,Tier 2,Supermarket Type1,2826.321
10379,15.2,Low Fat,Snack Foods,238.2248,OUT049,17,Medium,Tier 1,Supermarket Type1,3555.372
10380,20.5,Low Fat,Fruits and Vegetables,91.083,OUT046,19,Small,Tier 1,Supermarket Type1,539.298
10381,5.21,Low Fat,Household,257.8962,OUT017,9,Medium,Tier 2,Supermarket Type1,4402.9354
10382,10.3,Regular,Fruits and Vegetables,115.7176,OUT017,9,Medium,Tier 2,Supermarket Type1,1717.764
10383,18.25,Low Fat,Starchy Foods,165.9526,OUT049,17,Medium,Tier 1,Supermarket Type1,1644.526
10384,21.25,Low Fat,Health and Hygiene,232.83,OUT045,14,Medium,Tier 2,Supermarket Type1,1398.18
10385,8.6,Low Fat,Health and Hygiene,142.9154,OUT035,12,Small,Tier 2,Supermarket Type1,992.7078
10386,10.3,Regular,Baking Goods,172.0422,OUT049,17,Medium,Tier 1,Supermarket Type1,3966.1706
10387,9.5,Low Fat,Snack Foods,251.9724,OUT046,19,Small,Tier 1,Supermarket Type1,3523.4136
10388,9.3,Low Fat,Hard Drinks,125.4388,OUT035,12,Small,Tier 2,Supermarket Type1,3715.164
10389,9.195,Regular,Frozen Foods,50.8666,OUT017,9,Medium,Tier 2,Supermarket Type1,871.5322
10390,7.68,Low Fat,Health and Hygiene,84.9224,OUT045,14,Medium,Tier 2,Supermarket Type1,1619.2256
10391,12.1,Low Fat,Soft Drinks,144.4444,OUT045,14,Medium,Tier 2,Supermarket Type1,3628.61
10392,11.6,Low Fat,Dairy,57.7272,OUT035,12,Small,Tier 2,Supermarket Type1,503.3448
10393,9.695,Regular,Frozen Foods,246.2144,OUT018,7,Medium,Tier 3,Supermarket Type2,3675.216
10394,12,Low Fat,Baking Goods,121.9388,OUT046,19,Small,Tier 1,Supermarket Type1,3219.8088
10395,19,Low Fat,Snack Foods,132.9626,OUT046,19,Small,Tier 1,Supermarket Type1,1967.439
10396,6.38,Low Fat,Dairy,179.5344,OUT013,29,High,Tier 3,Supermarket Type1,4103.9912
10397,20.5,Regular,Fruits and Vegetables,195.5478,OUT045,14,Medium,Tier 2,Supermarket Type1,3874.956
10398,5.695,Regular,Breads,257.4988,OUT018,7,Medium,Tier 3,Supermarket Type2,3083.9856
10399,19.2,Regular,Canned,153.8314,OUT010,18,Medium,Tier 3,Grocery Store,155.1314
10400,20.35,Regular,Fruits and Vegetables,234.9958,OUT013,29,High,Tier 3,Supermarket Type1,5842.395
10401,9.195,Low Fat,Household,107.7622,OUT010,18,Medium,Tier 3,Grocery Store,105.8622
10402,17.85,Low Fat,Soft Drinks,191.6188,OUT035,12,Small,Tier 2,Supermarket Type1,2475.4444
10403,14.6,Low Fat,Household,199.9084,OUT046,19,Small,Tier 1,Supermarket Type1,2380.9008
10404,10.195,Regular,Meat,195.411,OUT045,14,Medium,Tier 2,Supermarket Type1,2749.754
10405,17.85,Low Fat,Frozen Foods,148.005,OUT018,7,Medium,Tier 3,Supermarket Type2,898.83
10406,7.5,Low Fat,Health and Hygiene,176.1028,OUT013,29,High,Tier 3,Supermarket Type1,1948.1308
10407,6.59,Low Fat,Household,121.6098,OUT045,14,Medium,Tier 2,Supermarket Type1,2410.196
10408,10.895,Low Fat,Dairy,262.2568,OUT017,9,Medium,Tier 2,Supermarket Type1,3954.852
10409,14.6,Low Fat,Household,179.6976,OUT017,9,Medium,Tier 2,Supermarket Type1,5070.7328
10410,9.6,Low Fat,Snack Foods,258.062,OUT018,7,Medium,Tier 3,Supermarket Type2,2856.282
10411,10.3,Regular,Fruits and Vegetables,189.053,OUT045,14,Medium,Tier 2,Supermarket Type1,5313.084
10412,17,Regular,Snack Foods,228.4352,OUT017,9,Medium,Tier 2,Supermarket Type1,8245.2672
10413,8.645,Low Fat,Canned,50.6982,OUT049,17,Medium,Tier 1,Supermarket Type1,736.3748
10414,16,Regular,Snack Foods,155.2972,OUT049,17,Medium,Tier 1,Supermarket Type1,3583.3356
10415,6.155,Regular,Meat,213.456,OUT018,7,Medium,Tier 3,Supermarket Type2,2556.672
10416,13.85,Regular,Frozen Foods,165.121,OUT035,12,Small,Tier 2,Supermarket Type1,2936.178
10417,13.1,Low Fat,Fruits and Vegetables,173.8054,OUT017,9,Medium,Tier 2,Supermarket Type1,2801.6864
10418,11.8,Low Fat,Hard Drinks,77.0012,OUT017,9,Medium,Tier 2,Supermarket Type1,2277.036
10419,15.5,Regular,Baking Goods,265.5568,OUT035,12,Small,Tier 2,Supermarket Type1,4482.1656
10420,14.15,Low Fat,Household,196.911,OUT010,18,Medium,Tier 3,Grocery Store,392.822
10421,20.7,Low Fat,Fruits and Vegetables,39.9506,OUT017,9,Medium,Tier 2,Supermarket Type1,872.8638
10422,15.2,Low Fat,Canned,216.7824,OUT010,18,Medium,Tier 3,Grocery Store,436.7648
10423,11.5,Low Fat,Health and Hygiene,132.7626,OUT035,12,Small,Tier 2,Supermarket Type1,2885.5772
10424,21.25,Low Fat,Snack Foods,120.8756,OUT049,17,Medium,Tier 1,Supermarket Type1,1454.1072
10425,14.1,Low Fat,Baking Goods,54.5956,OUT046,19,Small,Tier 1,Supermarket Type1,1037.3164
10426,9.395,Regular,Soft Drinks,41.3112,OUT017,9,Medium,Tier 2,Supermarket Type1,255.6672
10427,7.895,Regular,Breakfast,101.1332,OUT018,7,Medium,Tier 3,Supermarket Type2,1332.9316
10428,14,Low Fat,Health and Hygiene,131.331,OUT017,9,Medium,Tier 2,Supermarket Type1,3635.268
10429,5.365,Regular,Seafood,172.0764,OUT013,29,High,Tier 3,Supermarket Type1,2748.4224
10430,16.35,Low Fat,Meat,165.7842,OUT017,9,Medium,Tier 2,Supermarket Type1,1823.6262
10431,15.75,Low Fat,Household,100.37,OUT017,9,Medium,Tier 2,Supermarket Type1,1298.31
10432,7.5,Low Fat,Health and Hygiene,177.9028,OUT018,7,Medium,Tier 3,Supermarket Type2,1416.8224
10433,14.8,Low Fat,Meat,189.3846,OUT013,29,High,Tier 3,Supermarket Type1,4777.115
10434,7.07,Low Fat,Snack Foods,115.8834,OUT017,9,Medium,Tier 2,Supermarket Type1,1036.6506
10435,20.5,Low Fat,Household,34.719,OUT049,17,Medium,Tier 1,Supermarket Type1,768.999
10436,18,Low Fat,Frozen Foods,119.9124,OUT035,12,Small,Tier 2,Supermarket Type1,948.0992
10437,9.5,Regular,Frozen Foods,231.8668,OUT010,18,Medium,Tier 3,Grocery Store,230.3668
10438,15,Low Fat,Health and Hygiene,125.7362,OUT013,29,High,Tier 3,Supermarket Type1,3020.0688
10439,20.1,Regular,Fruits and Vegetables,226.3036,OUT046,19,Small,Tier 1,Supermarket Type1,910.8144
10440,11,Regular,Canned,219.7798,OUT049,17,Medium,Tier 1,Supermarket Type1,2644.5576
10441,18.7,Low Fat,Health and Hygiene,151.5682,OUT035,12,Small,Tier 2,Supermarket Type1,1982.0866
10442,15.15,Regular,Frozen Foods,147.976,OUT018,7,Medium,Tier 3,Supermarket Type2,732.38
10443,14.1,Low Fat,Snack Foods,196.7084,OUT049,17,Medium,Tier 1,Supermarket Type1,3174.5344
10444,8.42,Low Fat,Health and Hygiene,65.4168,OUT010,18,Medium,Tier 3,Grocery Store,127.8336
10445,8.27,Low Fat,Health and Hygiene,237.988,OUT046,19,Small,Tier 1,Supermarket Type1,7190.64
10446,8.615,Low Fat,Fruits and Vegetables,95.4436,OUT018,7,Medium,Tier 3,Supermarket Type2,567.2616
10447,9.8,Low Fat,Soft Drinks,45.106,OUT049,17,Medium,Tier 1,Supermarket Type1,1398.18
10448,13.65,Regular,Snack Foods,78.8302,OUT017,9,Medium,Tier 2,Supermarket Type1,713.0718
10449,6.385,Regular,Snack Foods,37.1874,OUT046,19,Small,Tier 1,Supermarket Type1,247.0118
10450,20.5,Low Fat,Baking Goods,108.9596,OUT049,17,Medium,Tier 1,Supermarket Type1,539.298
10451,16.85,Regular,Snack Foods,113.4544,OUT046,19,Small,Tier 1,Supermarket Type1,2908.2144
10452,7.785,Low Fat,Fruits and Vegetables,61.851,OUT035,12,Small,Tier 2,Supermarket Type1,1454.773
10453,10.8,Low Fat,Health and Hygiene,190.0214,OUT045,14,Medium,Tier 2,Supermarket Type1,2449.4782
10454,15,Regular,Canned,60.2904,OUT010,18,Medium,Tier 3,Grocery Store,117.1808
10455,5.175,Low Fat,Canned,84.2224,OUT046,19,Small,Tier 1,Supermarket Type1,852.224
10456,11.6,Low Fat,Canned,179.0686,OUT017,9,Medium,Tier 2,Supermarket Type1,5688.5952
10457,6.775,Low Fat,Household,84.625,OUT045,14,Medium,Tier 2,Supermarket Type1,2496.75
10458,9.31,Low Fat,Frozen Foods,61.351,OUT045,14,Medium,Tier 2,Supermarket Type1,822.263
10459,15,Low Fat,Hard Drinks,47.306,OUT017,9,Medium,Tier 2,Supermarket Type1,652.484
10460,13.3,Low Fat,Baking Goods,119.8124,OUT049,17,Medium,Tier 1,Supermarket Type1,1896.1984
10461,16,Regular,Fruits and Vegetables,59.1246,OUT018,7,Medium,Tier 3,Supermarket Type2,753.0198
10462,6.48,Low Fat,Snack Foods,146.2076,OUT017,9,Medium,Tier 2,Supermarket Type1,2364.9216
10463,12.5,Low Fat,Starchy Foods,128.102,OUT035,12,Small,Tier 2,Supermarket Type1,885.514
10464,8.39,Regular,Frozen Foods,115.7176,OUT013,29,High,Tier 3,Supermarket Type1,1374.2112
10465,17.7,Regular,Fruits and Vegetables,80.8276,OUT017,9,Medium,Tier 2,Supermarket Type1,1868.2348
10466,12.5,Regular,Fruits and Vegetables,80.8592,OUT010,18,Medium,Tier 3,Grocery Store,82.5592
10467,15.6,Low Fat,Snack Foods,218.5798,OUT046,19,Small,Tier 1,Supermarket Type1,4407.596
10468,10.65,Low Fat,Others,166.1526,OUT035,12,Small,Tier 2,Supermarket Type1,2466.789
10469,12.35,Low Fat,Health and Hygiene,36.2216,OUT018,7,Medium,Tier 3,Supermarket Type2,346.216
10470,6.035,Regular,Baking Goods,188.224,OUT046,19,Small,Tier 1,Supermarket Type1,5779.144
10471,6.155,Regular,Meat,213.356,OUT049,17,Medium,Tier 1,Supermarket Type1,3835.008
10472,16.75,Low Fat,Breads,89.1856,OUT013,29,High,Tier 3,Supermarket Type1,1581.9408
10473,16.75,Low Fat,Dairy,172.4106,OUT045,14,Medium,Tier 2,Supermarket Type1,2908.8802
10474,15.1,Low Fat,Household,139.8496,OUT018,7,Medium,Tier 3,Supermarket Type2,1270.3464
10475,21.25,Low Fat,Health and Hygiene,233.03,OUT018,7,Medium,Tier 3,Supermarket Type2,5592.72
10476,9.395,Regular,Baking Goods,89.6856,OUT046,19,Small,Tier 1,Supermarket Type1,878.856
10477,17.6,Low Fat,Dairy,89.3856,OUT013,29,High,Tier 3,Supermarket Type1,1318.284
10478,13.15,Regular,Fruits and Vegetables,172.6764,OUT049,17,Medium,Tier 1,Supermarket Type1,2061.3168
10479,5.035,Regular,Breads,228.2036,OUT046,19,Small,Tier 1,Supermarket Type1,4781.7756
10480,5.48,Low Fat,Frozen Foods,81.925,OUT045,14,Medium,Tier 2,Supermarket Type1,3079.325
10481,19.35,Regular,Snack Foods,112.0544,OUT010,18,Medium,Tier 3,Grocery Store,223.7088
10482,9.195,Low Fat,Frozen Foods,59.5246,OUT017,9,Medium,Tier 2,Supermarket Type1,810.9444
10483,5.26,Regular,Breads,95.7068,OUT049,17,Medium,Tier 1,Supermarket Type1,1166.4816
10484,6.235,Low Fat,Household,261.691,OUT046,19,Small,Tier 1,Supermarket Type1,3155.892
10485,11.8,Regular,Meat,149.9366,OUT046,19,Small,Tier 1,Supermarket Type1,1662.5026
10486,20.7,Regular,Dairy,92.9436,OUT013,29,High,Tier 3,Supermarket Type1,2174.5028
10487,13.6,Low Fat,Household,177.937,OUT018,7,Medium,Tier 3,Supermarket Type2,2293.681
10488,5.82,Low Fat,Household,169.179,OUT049,17,Medium,Tier 1,Supermarket Type1,2037.348
10489,7.76,Low Fat,Snack Foods,98.77,OUT013,29,High,Tier 3,Supermarket Type1,1697.79
10490,18.35,Low Fat,Hard Drinks,187.6872,OUT045,14,Medium,Tier 2,Supermarket Type1,2836.308
10491,7.285,Low Fat,Dairy,157.4288,OUT045,14,Medium,Tier 2,Supermarket Type1,2042.6744
10492,15.1,Regular,Meat,133.7942,OUT013,29,High,Tier 3,Supermarket Type1,2384.8956
10493,7,Low Fat,Canned,106.628,OUT018,7,Medium,Tier 3,Supermarket Type2,639.168
10494,18.35,Low Fat,Health and Hygiene,193.4162,OUT017,9,Medium,Tier 2,Supermarket Type1,2116.5782
10495,13.8,Regular,Fruits and Vegetables,74.3012,OUT045,14,Medium,Tier 2,Supermarket Type1,1669.8264
10496,18.35,Low Fat,Dairy,154.934,OUT046,19,Small,Tier 1,Supermarket Type1,1225.072
10497,8.895,Regular,Baking Goods,206.8296,OUT045,14,Medium,Tier 2,Supermarket Type1,4154.592
10498,15.5,Low Fat,Soft Drinks,42.377,OUT045,14,Medium,Tier 2,Supermarket Type1,1211.756
10499,14.5,Regular,Baking Goods,101.4332,OUT045,14,Medium,Tier 2,Supermarket Type1,1948.1308
10500,8.26,Low Fat,Hard Drinks,116.0834,OUT018,7,Medium,Tier 3,Supermarket Type2,1267.0174
10501,10,Low Fat,Health and Hygiene,120.944,OUT018,7,Medium,Tier 3,Supermarket Type2,2037.348
10502,9,Low Fat,Canned,79.6644,OUT018,7,Medium,Tier 3,Supermarket Type2,1571.288
10503,5.655,Low Fat,Fruits and Vegetables,165.85,OUT045,14,Medium,Tier 2,Supermarket Type1,1830.95
10504,18.6,Low Fat,Health and Hygiene,93.4436,OUT013,29,High,Tier 3,Supermarket Type1,1701.7848
10505,15,Low Fat,Health and Hygiene,140.8838,OUT049,17,Medium,Tier 1,Supermarket Type1,2247.7408
10506,20.5,Low Fat,Others,153.434,OUT045,14,Medium,Tier 2,Supermarket Type1,3981.484
10507,8.785,Low Fat,Fruits and Vegetables,119.9414,OUT046,19,Small,Tier 1,Supermarket Type1,1462.0968
10508,8.77,Regular,Fruits and Vegetables,173.8422,OUT018,7,Medium,Tier 3,Supermarket Type2,3448.844
10509,18.75,Low Fat,Health and Hygiene,108.128,OUT017,9,Medium,Tier 2,Supermarket Type1,1065.28
10510,19.85,Low Fat,Fruits and Vegetables,220.8772,OUT045,14,Medium,Tier 2,Supermarket Type1,4225.1668
10511,17.5,Low Fat,Frozen Foods,259.7304,OUT018,7,Medium,Tier 3,Supermarket Type2,3616.6256
10512,14.6,Low Fat,Others,242.3538,OUT035,12,Small,Tier 2,Supermarket Type1,5287.7836
10513,11.8,Regular,Snack Foods,127.1704,OUT046,19,Small,Tier 1,Supermarket Type1,3004.0896
10514,11.65,Regular,Meat,110.8544,OUT010,18,Medium,Tier 3,Grocery Store,111.8544
10515,13.65,Regular,Canned,213.7902,OUT046,19,Small,Tier 1,Supermarket Type1,1274.3412
10516,16.6,Low Fat,Canned,118.4124,OUT045,14,Medium,Tier 2,Supermarket Type1,3199.8348
10517,18,Low Fat,Baking Goods,79.0618,OUT045,14,Medium,Tier 2,Supermarket Type1,1208.427
10518,7.17,Regular,Fruits and Vegetables,130.3968,OUT049,17,Medium,Tier 1,Supermarket Type1,3523.4136
10519,10.3,Low Fat,Dairy,264.5226,OUT049,17,Medium,Tier 1,Supermarket Type1,3436.1938
10520,11.5,Low Fat,Snack Foods,123.9704,OUT010,18,Medium,Tier 3,Grocery Store,375.5112
10521,7.855,Regular,Baking Goods,37.2848,OUT049,17,Medium,Tier 1,Supermarket Type1,745.696
10522,17.35,Low Fat,Frozen Foods,72.2038,OUT017,9,Medium,Tier 2,Supermarket Type1,886.8456
10523,9,Low Fat,Household,101.8016,OUT046,19,Small,Tier 1,Supermarket Type1,1720.4272
10524,10.195,Regular,Meat,196.311,OUT046,19,Small,Tier 1,Supermarket Type1,589.233
10525,15.7,Low Fat,Soft Drinks,181.7634,OUT013,29,High,Tier 3,Supermarket Type1,2544.6876
10526,15.7,Low Fat,Frozen Foods,177.966,OUT049,17,Medium,Tier 1,Supermarket Type1,3415.554
10527,8.88,Low Fat,Household,210.727,OUT035,12,Small,Tier 2,Supermarket Type1,4194.54
10528,15.2,Low Fat,Health and Hygiene,114.4492,OUT018,7,Medium,Tier 3,Supermarket Type2,579.246
10529,10.195,Low Fat,Breads,33.3558,OUT046,19,Small,Tier 1,Supermarket Type1,848.895
